pull request url html,pull request url,body,commit_id,create at,id,diff_hunk,position,update at,url,html url,user
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/10,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/10,This copyright looks wrong for a new file.,c0bd8387eb8bf3004697b456179c98918432a2b5,2018-11-13 20:54:32,233217735,"@@ -0,0 +1,72 @@
+# Copyright 2017 Intel Corporation",1,2018-11-13 20:55:32,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/233217735,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/10#discussion_r233217735,peterschwarz
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/10,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/10,It's substantially copied from a file that was originally contributed by Intel on the 1.0 branch.,c0bd8387eb8bf3004697b456179c98918432a2b5,2018-11-13 21:07:07,233221606,"@@ -0,0 +1,72 @@
+# Copyright 2017 Intel Corporation",1,2018-11-13 21:07:07,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/233221606,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/10#discussion_r233221606,rbuysse
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/8,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/8,This is in the middle of the list and was probably intended to be at the end of the file.,4bbf8907dd59e09b1a3ffc9a4eb9ec9742b0ee58,2018-10-25 02:22:01,228016512,"@@ -8,4 +8,14 @@ The *Sawtooth SDK* provides a number of useful components that simplify developi
 
   * [Hyperledger Sawtooth Official Documentation](https://sawtooth.hyperledger.org/docs/)
   * [Sawtooth Application Developer's Guide](https://sawtooth.hyperledger.org/docs/core/releases/latest/app_developers_guide.html)
+",4,2018-11-13 19:45:12,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/228016512,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/8#discussion_r228016512,vaporos
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/8,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/8,"This docs comment probably doesn't apply tot his repo, as docs/ is empty and the js api docs are derived from the source code.",4bbf8907dd59e09b1a3ffc9a4eb9ec9742b0ee58,2018-10-25 02:22:44,228016599,"@@ -8,4 +8,14 @@ The *Sawtooth SDK* provides a number of useful components that simplify developi
 
   * [Hyperledger Sawtooth Official Documentation](https://sawtooth.hyperledger.org/docs/)
   * [Sawtooth Application Developer's Guide](https://sawtooth.hyperledger.org/docs/core/releases/latest/app_developers_guide.html)
+
+License
+-------
+
+Hyperledger Sawtooth software is licensed under the [Apache License Version 2.0](LICENSE) software license.
+
+Hyperledger Sawtooth documentation in the [docs](docs) subdirectory is licensed under",,2018-11-13 19:45:12,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/228016599,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/8#discussion_r228016599,vaporos
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,I didn't think this file should be checked in.,9622da52c6f75cdc6045bb611c7cebb11375591e,2018-06-25 14:29:15,197817776,"@@ -0,0 +1,6810 @@
+{",,2018-06-27 18:30:17,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/197817776,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2#discussion_r197817776,peterschwarz
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,"> This file is intended to be committed into source repositories
https://docs.npmjs.com/files/package-lock.json

This goes against the guidance from Node.js, and seems to me to mostly defeat the purpose of a lock file. I disagree entirely. If you are saying it is Sawtooth policy to go against this guidance, then I will remove it in order to comply with that policy.",9622da52c6f75cdc6045bb611c7cebb11375591e,2018-06-27 14:10:36,198509583,"@@ -0,0 +1,6810 @@
+{",,2018-06-27 18:30:17,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/198509583,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2#discussion_r198509583,delventhalz
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,Not checking this in allows us to catch issues that will inevitably crop up during library updates during the CI process.  We should ensure that a nightly build is running for this SDK.,9622da52c6f75cdc6045bb611c7cebb11375591e,2018-06-27 17:20:12,198575099,"@@ -0,0 +1,6810 @@
+{",,2018-06-27 18:30:17,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/198575099,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2#discussion_r198575099,peterschwarz
https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2,There is a Jenkinsfile. @rbuysse would know whether or not a nightly build has been set up.,9622da52c6f75cdc6045bb611c7cebb11375591e,2018-06-27 17:41:38,198582461,"@@ -0,0 +1,6810 @@
+{",,2018-06-27 18:30:17,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/pulls/comments/198582461,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2#discussion_r198582461,delventhalz
