url issues,url_api comment,url_html comment,user create comment,body,created_at,updated_at
https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/8,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/comments/438407416,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/8#issuecomment-438407416,peterschwarz,"Screwed up that ""Update Branch"" - I'll fix it up
",2018-11-13 19:37:18,2018-11-13 19:37:18
https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/5,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/comments/426683158,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/5#issuecomment-426683158,aludvik,Closed in favor of #7 ,2018-10-03 15:35:13,2018-10-03 15:35:13
https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/2,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/comments/404532378,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2#issuecomment-404532378,dcmiddle,@ryjones please override DCO and merge for us.,2018-07-12 14:30:09,2018-07-12 14:30:09
https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/2,https://api.github.com/repos/hyperledger/sawtooth-sdk-javascript/issues/comments/404533020,https://github.com/hyperledger/sawtooth-sdk-javascript/pull/2#issuecomment-404533020,ryjones,per request,2018-07-12 14:31:58,2018-07-12 14:31:58
