Sender,channel,repository,url_html
portdirect,kops-users,kubernetes,https://github.com/kubernetes/kubernetes/issues/35062
ixdy,kops-users,kubernetes,https://github.com/kubernetes/kubernetes/issues/8830
herrsebi,kops-users,kubernetes,https://github.com/kubernetes/kubernetes/issues/46310
hazim,kops-users,kubernetes,https://github.com/kubernetes/kubernetes/issues/15478
robocop,kops-users,kubernetes,https://github.com/kubernetes/kubernetes/issues/45419
